symbol,ts_event,best_level_ofi,multi_level_ofi,integrated_ofi,cross_asset_ofi
AAPL,2024-10-21T12:10:00.023818184Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:01.648302231Z,0.0,-90.0,4.481314075661855,0.0
AAPL,2024-10-21T12:10:01.648314395Z,0.0,90.0,-4.4814080697682845,0.0
AAPL,2024-10-21T12:10:01.702573654Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:01.719020950Z,0.0,-1800.0,-1.030591708008396,0.0
AAPL,2024-10-21T12:10:01.719033080Z,0.0,1800.0,1.030497713901966,0.0
AAPL,2024-10-21T12:10:01.724626959Z,0.0,-28.0,0.46122120530554234,0.0
AAPL,2024-10-21T12:10:01.726066241Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:10:01.751841665Z,0.0,28.0,-0.46131519941197285,0.0
AAPL,2024-10-21T12:10:01.781661443Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:10:01.781673802Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:10:01.842775879Z,0.0,-1973.0,-1.1258154651977823,0.0
AAPL,2024-10-21T12:10:02.294097461Z,0.0,1973.0,1.970669160244398,0.0
AAPL,2024-10-21T12:10:03.086137168Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:03.188596704Z,0.0,-290.0,4.689509535014136,0.0
AAPL,2024-10-21T12:10:03.188608784Z,0.0,290.0,-4.689603529120566,0.0
AAPL,2024-10-21T12:10:03.188621108Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:10:03.197531287Z,0.0,11.0,4.096170472985006,0.0
AAPL,2024-10-21T12:10:03.247731199Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:10:03.247744906Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:10:03.255005064Z,0.0,-15.0,-4.101161659128552,0.0
AAPL,2024-10-21T12:10:03.257914828Z,0.0,-1973.0,-1.9707631543508284,0.0
AAPL,2024-10-21T12:10:03.459955473Z,0.0,398.0,2.9396771159851625,0.0
AAPL,2024-10-21T12:10:03.459967128Z,0.0,-398.0,-2.9397711100915926,0.0
AAPL,2024-10-21T12:10:03.514882942Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:12.927978411Z,0.0,84.0,4.309245127249532,0.0
AAPL,2024-10-21T12:10:12.928036467Z,0.0,-81.0,-4.305666227328124,0.0
AAPL,2024-10-21T12:10:12.928066550Z,0.0,1972.0,1.969444862235119,0.0
AAPL,2024-10-21T12:10:13.161741583Z,0.0,-290.0,4.691774810320177,0.0
AAPL,2024-10-21T12:10:13.161754596Z,0.0,90.0,-4.483673345074325,0.0
AAPL,2024-10-21T12:10:17.086432603Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:20.742267983Z,10.0,5.0,4.4956830482390835,0.0
AAPL,2024-10-21T12:10:22.088936277Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:23.455694731Z,0.0,200.0,0.24481260480257086,0.0
AAPL,2024-10-21T12:10:23.510549173Z,0.0,-200.0,-0.2449065989090011,0.0
AAPL,2024-10-21T12:10:23.510561501Z,0.0,200.0,0.24481260480257086,0.0
AAPL,2024-10-21T12:10:24.014526498Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:29.982925320Z,0.0,5.0,-4.950768801491019,0.0
AAPL,2024-10-21T12:10:32.696534026Z,0.0,81.0,4.305572233221694,0.0
AAPL,2024-10-21T12:10:32.696591804Z,0.0,-82.0,-4.306890525337403,0.0
AAPL,2024-10-21T12:10:36.255768918Z,0.0,-200.0,0.20814846229906653,0.0
AAPL,2024-10-21T12:10:36.667879809Z,0.0,-1600.0,-2.3567824107367934,0.0
AAPL,2024-10-21T12:10:36.667890580Z,0.0,1600.0,2.356688416630363,0.0
AAPL,2024-10-21T12:10:36.718839166Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:36.743886554Z,0.0,-1972.0,-1.9695388563415495,0.0
AAPL,2024-10-21T12:10:36.743997154Z,0.0,1971.0,2.0407672871345457,0.0
AAPL,2024-10-21T12:10:42.064737913Z,0.0,-90.0,4.485844626273935,0.0
AAPL,2024-10-21T12:10:42.064751203Z,0.0,90.0,-4.485938620380365,0.0
AAPL,2024-10-21T12:10:43.289649676Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:43.377793688Z,0.0,-1971.0,-2.040861281240976,0.0
AAPL,2024-10-21T12:10:43.377874040Z,0.0,-28.0,-0.03432734131302516,0.0
AAPL,2024-10-21T12:10:45.117298924Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:50.849951366Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:52.970596564Z,0.0,48.0,3.415017659847632,0.0
AAPL,2024-10-21T12:10:53.810283344Z,-9.0,90.0,4.591618233081178,0.0
AAPL,2024-10-21T12:10:53.881437911Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:10:53.881449961Z,0.0,190.0,4.420829206147579,0.0
AAPL,2024-10-21T12:10:54.127647992Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:10:54.127659727Z,0.0,390.0,3.9389123209050836,0.0
AAPL,2024-10-21T12:10:54.146847471Z,0.0,-18.0,-3.7342477157372267,0.0
AAPL,2024-10-21T12:10:54.146889193Z,0.0,17.0,4.32719685259709,0.0
AAPL,2024-10-21T12:10:54.146930519Z,0.0,-27.0,0.028059389959342915,0.0
AAPL,2024-10-21T12:10:54.147042446Z,0.0,28.0,0.03423334720659491,0.0
AAPL,2024-10-21T12:10:54.198356340Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:10:57.184732013Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:10:57.589931819Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:10:57.806606311Z,0.0,-190.0,-4.422514603892906,0.0
AAPL,2024-10-21T12:10:57.806619389Z,0.0,390.0,4.532505878213512,0.0
AAPL,2024-10-21T12:10:59.771109174Z,0.0,-17.0,-4.327290846703519,0.0
AAPL,2024-10-21T12:10:59.771161194Z,0.0,20.0,4.324073920706806,0.0
AAPL,2024-10-21T12:11:00.807617417Z,0.0,-20.0,-4.324167914813235,0.0
AAPL,2024-10-21T12:11:00.807657573Z,0.0,16.0,3.7330528689465257,0.0
AAPL,2024-10-21T12:11:00.863155159Z,0.0,-200.0,0.485052695467073,0.0
AAPL,2024-10-21T12:11:02.807100841Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:11:08.220315875Z,0.0,-190.0,-4.424106007531802,0.0
AAPL,2024-10-21T12:11:08.291449117Z,0.0,390.0,3.9389123209050836,0.0
AAPL,2024-10-21T12:11:08.292006615Z,0.0,-83.0,-4.308114823346682,0.0
AAPL,2024-10-21T12:11:08.292044305Z,0.0,84.0,4.902164812890815,0.0
AAPL,2024-10-21T12:11:10.442610415Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:11:10.454786222Z,0.0,-17.0,-4.327290846703519,0.0
AAPL,2024-10-21T12:11:10.454836386Z,0.0,17.0,4.32719685259709,0.0
AAPL,2024-10-21T12:11:11.346234393Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:11:18.869640062Z,0.0,-190.0,-4.422514603892906,0.0
AAPL,2024-10-21T12:11:18.869653217Z,0.0,390.0,4.532505878213512,0.0
AAPL,2024-10-21T12:11:21.873343400Z,0.0,-17.0,-4.327290846703519,0.0
AAPL,2024-10-21T12:11:21.873432987Z,0.0,16.0,3.7330528689465257,0.0
AAPL,2024-10-21T12:11:21.928253749Z,0.0,-200.0,0.485052695467073,0.0
AAPL,2024-10-21T12:11:22.072355634Z,0.0,-190.0,-4.424106007531802,0.0
AAPL,2024-10-21T12:11:22.072368471Z,0.0,390.0,3.9389123209050836,0.0
AAPL,2024-10-21T12:11:22.072864187Z,0.0,-16.0,-3.7331468630529563,0.0
AAPL,2024-10-21T12:11:22.937969054Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:11:23.000862969Z,0.0,20.0,4.324073920706806,0.0
AAPL,2024-10-21T12:11:25.072916074Z,0.0,-13.0,-4.034960938690931,0.0
AAPL,2024-10-21T12:11:25.072929618Z,0.0,-187.0,3.924781676157465,0.0
AAPL,2024-10-21T12:11:25.073291984Z,0.0,-20.0,-4.324167914813235,0.0
AAPL,2024-10-21T12:11:25.073388717Z,0.0,16.0,3.7330528689465257,0.0
AAPL,2024-10-21T12:11:25.073972612Z,0.0,27.0,-0.028153384065773134,0.0
AAPL,2024-10-21T12:11:25.074100004Z,0.0,-28.0,-3.442444781560416,0.0
AAPL,2024-10-21T12:11:25.129294511Z,0.0,-200.0,0.485052695467073,0.0
AAPL,2024-10-21T12:11:27.120005157Z,0.0,-190.0,-4.424106007531802,0.0
AAPL,2024-10-21T12:11:27.120018111Z,0.0,390.0,3.9389123209050836,0.0
AAPL,2024-10-21T12:11:27.120506757Z,0.0,-16.0,-3.7331468630529563,0.0
AAPL,2024-10-21T12:11:27.120548454Z,0.0,19.0,4.325114898003568,0.0
AAPL,2024-10-21T12:11:27.120650159Z,0.0,-27.0,0.028059389959342915,0.0
AAPL,2024-10-21T12:11:27.120720548Z,0.0,28.0,3.442350787453986,0.0
AAPL,2024-10-21T12:11:27.177529449Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:11:30.179103980Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:11:34.156391256Z,0.0,-190.0,-4.419331796615112,0.0
AAPL,2024-10-21T12:11:34.156403417Z,0.0,390.0,4.529323070935719,0.0
AAPL,2024-10-21T12:11:36.738675617Z,-1.0,-1.0,0.00014667274052859437,0.0
AAPL,2024-10-21T12:11:37.210931791Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:11:40.138482175Z,0.0,-190.0,-4.419331796615112,0.0
AAPL,2024-10-21T12:11:40.138496802Z,0.0,390.0,4.529323070935719,0.0
AAPL,2024-10-21T12:11:43.193475620Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:11:45.774723015Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:11:45.843943302Z,0.0,-190.0,-4.419331796615112,0.0
AAPL,2024-10-21T12:11:45.843955896Z,0.0,390.0,4.529323070935719,0.0
AAPL,2024-10-21T12:11:48.580722768Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:11:48.598471411Z,0.0,-19.0,-4.3252088921099965,0.0
AAPL,2024-10-21T12:11:48.598514970Z,0.0,18.0,4.326155875300328,0.0
AAPL,2024-10-21T12:11:48.899046660Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:11:50.834920978Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:11:50.924089402Z,0.0,190.0,4.420829206147579,0.0
AAPL,2024-10-21T12:11:53.326572732Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:11:53.326585955Z,0.0,390.0,4.530914474574615,0.0
AAPL,2024-10-21T12:11:56.382477901Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:12:02.086529609Z,134.0,-18.0,-4.240562755530731,0.0
AAPL,2024-10-21T12:12:02.213802116Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:12:02.316648939Z,0.0,190.0,4.420829206147579,0.0
AAPL,2024-10-21T12:12:08.967185824Z,-134.0,18.0,4.240468761424301,0.0
AAPL,2024-10-21T12:12:08.996704242Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:08.996733815Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:12:09.099739392Z,0.0,190.0,4.420829206147579,0.0
AAPL,2024-10-21T12:12:10.232691130Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:22.882127538Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:12:22.882140909Z,0.0,390.0,4.530914474574615,0.0
AAPL,2024-10-21T12:12:25.936845190Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:12:28.133772380Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:28.677449361Z,0.0,-190.0,-4.420923200254009,0.0
AAPL,2024-10-21T12:12:28.677461375Z,0.0,390.0,4.530914474574615,0.0
AAPL,2024-10-21T12:12:31.318823338Z,0.0,-13.0,-4.034960938690931,0.0
AAPL,2024-10-21T12:12:31.397839079Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:31.425804077Z,0.0,13.0,4.034866944584501,0.0
AAPL,2024-10-21T12:12:31.453857757Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:31.678952187Z,0.0,-18.0,-4.326249869406758,0.0
AAPL,2024-10-21T12:12:31.679008317Z,0.0,20.0,3.7352545743150665,0.0
AAPL,2024-10-21T12:12:31.733377635Z,0.0,-200.0,0.4786870809114867,0.0
AAPL,2024-10-21T12:12:41.238712131Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:43.651347870Z,0.0,-190.0,-4.417740392976216,0.0
AAPL,2024-10-21T12:12:43.731132036Z,0.0,390.0,3.9389123209050836,0.0
AAPL,2024-10-21T12:12:43.731655758Z,0.0,-20.0,-3.735348568421497,0.0
AAPL,2024-10-21T12:12:43.731785539Z,0.0,19.0,4.325114898003568,0.0
AAPL,2024-10-21T12:12:46.780372537Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:12:47.484476304Z,0.0,-190.0,-4.419331796615112,0.0
AAPL,2024-10-21T12:12:47.484693420Z,54.0,-98.0,-4.225069172031234,0.0
AAPL,2024-10-21T12:12:47.485023375Z,-54.0,98.0,4.224975177924804,0.0
AAPL,2024-10-21T12:12:47.604468075Z,0.0,390.0,4.529323070935719,0.0
AAPL,2024-10-21T12:12:47.736191420Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:12:48.104146428Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:48.104167967Z,54.0,-98.0,-3.9067884442519167,0.0
AAPL,2024-10-21T12:12:48.104178898Z,-371.0,-290.0,3.5940825515012613,0.0
AAPL,2024-10-21T12:12:48.104181225Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:12:48.104185923Z,100.0,100.0,-0.019413976427585754,0.0
AAPL,2024-10-21T12:12:48.104190565Z,86.0,1986.0,2.5163996655130867,0.0
AAPL,2024-10-21T12:12:48.104196514Z,-16.0,-16.0,0.003051719646684191,0.0
AAPL,2024-10-21T12:12:48.104209602Z,0.0,-16.0,-0.008853818527378002,0.0
AAPL,2024-10-21T12:12:48.104217612Z,0.0,100.0,0.054995637160302945,0.0
AAPL,2024-10-21T12:12:48.176175311Z,0.0,-83.0,-3.5234259048130476,0.0
AAPL,2024-10-21T12:12:48.176204532Z,-2.0,81.0,3.5237192502941044,0.0
AAPL,2024-10-21T12:12:48.176852661Z,1173.0,73.0,-2.4387253681828875,0.0
AAPL,2024-10-21T12:12:48.179929431Z,0.0,-28.0,-1.8441074859271687,0.0
AAPL,2024-10-21T12:12:48.179967058Z,0.0,27.0,0.0411108799412986,0.0
AAPL,2024-10-21T12:12:48.204254179Z,14.0,14.0,-0.0027583741656270005,0.0
AAPL,2024-10-21T12:12:48.204281167Z,0.0,15.0,2.4002920337887823,0.0
AAPL,2024-10-21T12:12:48.213961498Z,0.0,300.0,1.7711156323069455,0.0
AAPL,2024-10-21T12:12:48.232970230Z,0.0,200.0,-0.20824245640549677,0.0
AAPL,2024-10-21T12:12:48.232983049Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:48.247336117Z,0.0,-300.0,-1.7712096264133756,0.0
AAPL,2024-10-21T12:12:48.247348435Z,0.0,300.0,1.1361455803872063,0.0
AAPL,2024-10-21T12:12:48.306851049Z,-800.0,0.0,1.2301999635696337,0.0
AAPL,2024-10-21T12:12:48.347879918Z,0.0,-1800.0,-3.321772565079058,0.0
AAPL,2024-10-21T12:12:48.347893041Z,0.0,1600.0,3.5298740303249088,0.0
AAPL,2024-10-21T12:12:48.363762750Z,-138.0,-1984.0,-3.6386464730599624,0.0
AAPL,2024-10-21T12:12:49.107274312Z,800.0,-300.0,-2.3664865351164854,0.0
AAPL,2024-10-21T12:12:49.117556478Z,-1000.0,100.0,2.405126499758796,0.0
AAPL,2024-10-21T12:12:49.170094147Z,0.0,-82.0,-1.5965879804210208,0.0
AAPL,2024-10-21T12:12:49.179568062Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:12:50.108656247Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:12:50.108666090Z,1000.0,-90.0,0.7147566213382446,0.0
AAPL,2024-10-21T12:12:50.212175433Z,-800.0,290.0,-0.7535845741934161,0.0
AAPL,2024-10-21T12:12:50.565304171Z,0.0,82.0,1.5964939863145906,0.0
AAPL,2024-10-21T12:12:50.565427767Z,0.0,-84.0,-3.523976331155183,0.0
AAPL,2024-10-21T12:12:50.565500981Z,0.0,27.0,4.356681305283974,0.0
AAPL,2024-10-21T12:12:50.565554902Z,0.0,-30.0,0.03118232184962714,0.0
AAPL,2024-10-21T12:12:50.573844808Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:12:50.619549454Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:50.619562205Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:12:50.622623771Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:50.641554545Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:50.682363924Z,0.0,-13.0,-4.039735149607621,0.0
AAPL,2024-10-21T12:12:50.682376586Z,0.0,-187.0,3.9295558870741547,0.0
AAPL,2024-10-21T12:12:50.736513051Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:50.837707032Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:50.886487788Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:50.986777714Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:51.039337327Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:51.147897247Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:51.221379329Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:51.329937404Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:51.374411634Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:51.475039269Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:51.507076220Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:51.709226597Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:52.481246232Z,-174.0,-90.0,3.557580881160157,0.0
AAPL,2024-10-21T12:12:52.582845276Z,174.0,90.0,-3.5576748752665877,0.0
AAPL,2024-10-21T12:12:53.922861024Z,0.0,84.0,3.523882337048752,0.0
AAPL,2024-10-21T12:12:53.922963386Z,0.0,-83.0,-3.5234259048130476,0.0
AAPL,2024-10-21T12:12:59.628865467Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:12:59.643737494Z,0.0,16.0,4.326646426254955,0.0
AAPL,2024-10-21T12:12:59.691625988Z,0.0,-17.0,-4.327290846703519,0.0
AAPL,2024-10-21T12:12:59.691649558Z,0.0,84.0,3.523882337048752,0.0
AAPL,2024-10-21T12:12:59.691721965Z,0.0,-84.0,-3.523976331155183,0.0
AAPL,2024-10-21T12:13:11.883729412Z,0.0,187.0,-3.929649881180585,0.0
AAPL,2024-10-21T12:13:11.920609443Z,0.0,13.0,4.039641155501191,0.0
AAPL,2024-10-21T12:13:11.948637105Z,0.0,-200.0,-0.11013226548025125,0.0
AAPL,2024-10-21T12:13:21.542992246Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:13:21.543002194Z,0.0,-13.0,-4.039735149607621,0.0
AAPL,2024-10-21T12:13:21.543013145Z,0.0,-187.0,3.9295558870741547,0.0
AAPL,2024-10-21T12:13:21.617135979Z,0.0,84.0,3.523882337048752,0.0
AAPL,2024-10-21T12:13:21.617220419Z,0.0,-84.0,-3.523976331155183,0.0
AAPL,2024-10-21T12:13:22.557831797Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:25.371930587Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:25.495542627Z,0.0,84.0,3.523882337048752,0.0
AAPL,2024-10-21T12:13:25.495588580Z,0.0,-83.0,-3.5234259048130476,0.0
AAPL,2024-10-21T12:13:29.150340169Z,0.0,-28.0,-3.5175824588587177,0.0
AAPL,2024-10-21T12:13:29.268636112Z,0.0,30.0,-0.03127631595605736,0.0
AAPL,2024-10-21T12:13:32.213682828Z,0.0,398.0,3.1323268649505667,0.0
AAPL,2024-10-21T12:13:32.213695191Z,0.0,-398.0,-3.132420859056997,0.0
AAPL,2024-10-21T12:13:32.278804796Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:32.362327800Z,0.0,28.0,3.5174884647522875,0.0
AAPL,2024-10-21T12:13:32.401872088Z,0.0,83.0,3.523331910706617,0.0
AAPL,2024-10-21T12:13:32.412631196Z,0.0,-25.0,-4.358857253983927,0.0
AAPL,2024-10-21T12:13:34.144724456Z,-100.0,-10.0,-3.408835168249291,0.0
AAPL,2024-10-21T12:13:34.145172866Z,100.0,10.0,3.4087411741428597,0.0
AAPL,2024-10-21T12:13:34.215278319Z,0.0,25.0,4.358763259877497,0.0
AAPL,2024-10-21T12:13:34.277424242Z,0.0,200.0,0.11003827137382102,0.0
AAPL,2024-10-21T12:13:35.061077358Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:35.075174042Z,1000.0,-100.0,-2.4052204938652264,0.0
AAPL,2024-10-21T12:13:35.075183720Z,-1000.0,100.0,2.405126499758796,0.0
AAPL,2024-10-21T12:13:35.077473825Z,0.0,-13.0,-3.9919930404407236,0.0
AAPL,2024-10-21T12:13:35.077485044Z,0.0,13.0,3.9918990463342934,0.0
AAPL,2024-10-21T12:13:35.086566953Z,1000.0,-100.0,-2.4052204938652264,0.0
AAPL,2024-10-21T12:13:35.086579076Z,-800.0,300.0,2.366392541010055,0.0
AAPL,2024-10-21T12:13:35.108095991Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:35.146372690Z,800.0,-300.0,-2.3664865351164854,0.0
AAPL,2024-10-21T12:13:35.146384339Z,200.0,200.0,-0.0387809558019564,0.0
AAPL,2024-10-21T12:13:35.167869345Z,-200.0,-200.0,0.03868696169552616,0.0
AAPL,2024-10-21T12:13:35.175791647Z,0.0,100.0,1.3443410397394882,0.0
AAPL,2024-10-21T12:13:35.333929432Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:35.352296693Z,200.0,100.0,-1.3831689925946595,0.0
AAPL,2024-10-21T12:13:35.424351548Z,-1200.0,-100.0,2.4438604585075376,0.0
AAPL,2024-10-21T12:13:38.131971887Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:42.509087486Z,0.0,-81.0,-3.5223250521287772,0.0
AAPL,2024-10-21T12:13:42.509120725Z,0.0,-29.0,0.03014134455286573,0.0
AAPL,2024-10-21T12:13:45.327353906Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.348280342Z,0.0,29.0,-0.030235338659295955,0.0
AAPL,2024-10-21T12:13:45.348322946Z,0.0,-24.0,-4.359898231280688,0.0
AAPL,2024-10-21T12:13:45.469056600Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.811467280Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.811476289Z,0.0,198.0,4.45557842070578,0.0
AAPL,2024-10-21T12:13:45.811491355Z,-100.0,90.0,4.438604781883054,0.0
AAPL,2024-10-21T12:13:45.811500957Z,0.0,-10.0,-4.538715979287843,0.0
AAPL,2024-10-21T12:13:45.811510984Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.811530148Z,0.0,10.0,4.538621985181413,0.0
AAPL,2024-10-21T12:13:45.811542984Z,0.0,-10.0,-4.538715979287843,0.0
AAPL,2024-10-21T12:13:45.811544514Z,24.0,24.0,-0.004695072103064066,0.0
AAPL,2024-10-21T12:13:45.811549682Z,0.0,85.0,4.40552319310689,0.0
AAPL,2024-10-21T12:13:45.811550754Z,28.0,28.0,-0.005469751278038891,0.0
AAPL,2024-10-21T12:13:45.811554820Z,100.0,100.0,-0.019413976427585754,0.0
AAPL,2024-10-21T12:13:45.811565809Z,100.0,28.0,-3.435918156326842,0.0
AAPL,2024-10-21T12:13:45.811576962Z,100.0,100.0,-0.019413976427585754,0.0
AAPL,2024-10-21T12:13:45.811587865Z,100.0,100.0,-0.019413976427585754,0.0
AAPL,2024-10-21T12:13:45.811599315Z,0.0,100.0,0.054995637160302945,0.0
AAPL,2024-10-21T12:13:45.811625820Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:13:45.811631245Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.811639570Z,0.0,-100.0,-0.05508963126673319,0.0
AAPL,2024-10-21T12:13:45.811642361Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:13:45.811656818Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:13:45.811672313Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:13:45.811687403Z,-100.0,-100.0,0.01931998232115553,0.0
AAPL,2024-10-21T12:13:45.811702067Z,0.0,0.0,3.3768264862123085,0.0
AAPL,2024-10-21T12:13:45.812035805Z,0.0,0.0,-3.491501542319293,0.0
AAPL,2024-10-21T12:13:45.812481448Z,0.0,0.0,3.491407548212863,0.0
AAPL,2024-10-21T12:13:45.813014463Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.813822327Z,0.0,-85.0,-4.405617187213321,0.0
AAPL,2024-10-21T12:13:45.885550872Z,-374.0,24.0,4.078609227357494,0.0
AAPL,2024-10-21T12:13:45.885603142Z,0.0,-25.0,-3.759585198376045,0.0
AAPL,2024-10-21T12:13:45.911619430Z,-24.0,-24.0,0.004601077996633842,0.0
AAPL,2024-10-21T12:13:45.911645974Z,0.0,82.0,4.578252681815146,0.0
AAPL,2024-10-21T12:13:45.935267342Z,0.0,0.0,-4.699705321511205e-05,0.0
AAPL,2024-10-21T12:13:45.969596688Z,200.0,13.0,3.149212609281728,0.0
AAPL,2024-10-21T12:13:45.972210032Z,-200.0,-13.0,-3.1493066033881583,0.0
AAPL,2024-10-21T12:13:45.973580511Z,0.0,13.0,3.222828532652948,0.0
